review_id,date,year,month,quarter,company,category,rating,review_text,true_sentiment,primary_topic,all_topics,is_priority,priority_signals,word_count,char_count
REV00691,2022-03-01,2022,3,Q1,Halfords,Sports & Outdoors,5,"Perfect item, exactly what I needed. Very happy with my purchase and will be ordering again soon.",positive,product_accuracy,product_accuracy,True,health_risk,17,97
REV00692,2022-03-09,2022,3,Q1,Next,Clothing & Fashion,4,Fantastic quality for the price. Delivery was super fast and packaging was excellent. Five stars from me.,positive,delivery,delivery|quality|price_value|packaging,False,,17,105
REV00693,2024-01-25,2024,1,Q1,Boots,Health & Beauty,5,Exceptional service from start to finish. The product exceeded my expectations completely. Highly recommended.,positive,customer_service,customer_service,False,,14,110
REV00694,2023-05-11,2023,5,Q2,Cult Beauty,Health & Beauty,4,Outstanding customer service when I had a query. They resolved everything within hours. Absolutely brilliant.,positive,customer_service,customer_service,True,health_risk,15,109
REV00695,2024-08-29,2024,8,Q3,Robert Dyas,Home & Kitchen,1,"Zero stars if I could. Item arrived smashed, return label never came, now ignoring all contact. Disgusting.",negative,delivery,delivery|customer_service|returns_refunds|packaging,False,,17,107
REV00696,2023-06-14,2023,6,Q2,Foyles,Books & Media,4,Very pleased with my order. The quality is outstanding and shipping was incredibly fast. Will return.,positive,delivery,delivery|returns_refunds|quality,True,health_risk,16,101
REV00697,2022-04-12,2022,4,Q2,Decathlon UK,Sports & Outdoors,5,"Absolutely brilliant product, arrived next day and works perfectly. Would definitely recommend to anyone.",positive,delivery,delivery,True,health_risk,14,105
REV00698,2023-04-07,2023,4,Q2,John Lewis,Clothing & Fashion,1,SAFETY ISSUE: Children's toy broke apart exposing sharp metal edges. My child was injured. Unacceptable. This is completely unacceptable.,negative,quality,quality|safety,True,legal_threat|child_safety,19,137
REV00699,2022-02-11,2022,2,Q1,Sports Direct,Sports & Outdoors,5,"Excellent product, great price, speedy delivery. Everything you could want from an online retailer.",positive,delivery,delivery|price_value,False,,14,99
REV00700,2022-01-18,2022,1,Q1,Decathlon UK,Sports & Outdoors,1,Complete rubbish. Nothing like the description. Cheap materials and it stopped working after two days.,negative,delivery,delivery|quality|product_accuracy|price_value,False,,15,102
REV00701,2024-05-17,2024,5,Q2,Marks & Spencer,Clothing & Fashion,1,Avoid this company at all costs. They take your money then completely ignore you. Reported to Trading Standards.,negative,price_value,price_value,True,legal_threat,18,112
REV00702,2024-08-13,2024,8,Q3,LookFantastic,Health & Beauty,1,"Dreadful experience. Waited a month, chased them constantly, eventually received a badly damaged item.",negative,packaging,packaging,False,,14,102
REV00703,2022-01-16,2022,1,Q1,Argos,Home & Kitchen,1,"Sent defective item, customer service blamed me entirely, took six weeks to resolve. Never shopping here again.",negative,delivery,delivery|customer_service|quality,False,,17,111
REV00704,2023-09-04,2023,9,Q3,Amazon UK,Books & Media,1,"Never again. Item faulty out of the box, returns policy deliberately confusing. Trading Standards notified.",negative,returns_refunds,returns_refunds|quality|packaging,True,legal_threat,15,107
REV00705,2023-07-21,2023,7,Q3,Decathlon UK,Sports & Outdoors,1,Disgusting customer service. They ignored my emails for two weeks. Had to raise a PayPal dispute to get help.,negative,delivery,delivery|customer_service|returns_refunds,False,,19,109
REV00706,2023-01-21,2023,1,Q1,Wiggle,Sports & Outdoors,5,Brilliant experience shopping here. Product quality is amazing and delivery was the very next day.,positive,delivery,delivery|quality,True,health_risk,15,98
REV00707,2024-04-07,2024,4,Q2,John Lewis,Clothing & Fashion,1,SAFETY ISSUE: Children's toy broke apart exposing sharp metal edges. My child was injured. Unacceptable. I have documented everything.,negative,quality,quality|safety,True,legal_threat|child_safety,19,134
REV00708,2022-02-22,2022,2,Q1,Wiggle,Sports & Outdoors,3,Average product. Works fine but nothing remarkable. Delivery was on time. Would probably buy again.,neutral,delivery,delivery,False,,15,99
REV00709,2024-04-08,2024,4,Q2,GO Outdoors,Sports & Outdoors,5,Brilliant experience shopping here. Product quality is amazing and delivery was the very next day.,positive,delivery,delivery|quality,True,health_risk,15,98
REV00710,2023-12-04,2023,12,Q4,Boots,Health & Beauty,1,"Shockingly bad. Received someone else's order, took two weeks to fix, still waiting for correct item.",negative,delivery,delivery,True,safety_hazard|health_risk,16,101
REV00711,2024-09-01,2024,9,Q3,Sports Direct,Sports & Outdoors,3,"Middle of the road. Item arrived in reasonable time and is satisfactory. Nothing more, nothing less.",neutral,delivery,delivery,False,,16,100
REV00712,2023-01-06,2023,1,Q1,Wiggle,Sports & Outdoors,1,Avoid this company at all costs. They take your money then completely ignore you. Reported to Trading Standards.,negative,price_value,price_value,True,legal_threat,18,112
REV00713,2023-01-10,2023,1,Q1,Dunelm,Home & Kitchen,1,Complete rubbish. Nothing like the description. Cheap materials and it stopped working after two days.,negative,delivery,delivery|quality|product_accuracy|price_value,False,,15,102
REV00714,2023-04-01,2023,4,Q2,Wiggle,Sports & Outdoors,3,Decent enough for the price. Not quite what I expected from the description but it does the job.,neutral,price_value,price_value,False,,18,96
REV00715,2023-11-10,2023,11,Q4,IKEA UK,Home & Kitchen,1,DATA BREACH: My personal and payment data appears to have been compromised. Taking legal action immediately. Avoid this company.,negative,general,general,True,legal_threat|data_privacy,19,128
REV00716,2022-08-30,2022,8,Q3,Wayfair UK,Home & Kitchen,2,Avoid this company at all costs. They take your money then completely ignore you. Reported to Trading Standards.,negative,price_value,price_value,True,legal_threat,18,112
REV00717,2024-08-25,2024,8,Q3,Boots,Health & Beauty,1,"Shockingly bad. Received someone else's order, took two weeks to fix, still waiting for correct item.",negative,delivery,delivery,True,safety_hazard|health_risk,16,101
REV00718,2023-09-04,2023,9,Q3,John Lewis,Clothing & Fashion,5,Fantastic buy. The item is perfect and arrived well before the estimated delivery date. Very impressed.,positive,delivery,delivery,False,,16,103
REV00719,2023-12-03,2023,12,Q4,Boots,Health & Beauty,4,"Perfect item, exactly what I needed. Very happy with my purchase and will be ordering again soon.",positive,product_accuracy,product_accuracy,True,health_risk,17,97
REV00720,2023-01-05,2023,1,Q1,Cult Beauty,Health & Beauty,1,Complete rubbish. Nothing like the description. Cheap materials and it stopped working after two days.,negative,delivery,delivery|quality|product_accuracy|price_value,False,,15,102
REV00721,2022-04-29,2022,4,Q2,Ebuyer,Electronics,5,Superb quality and great value. Delivery was prompt and the item was well packaged. Very pleased indeed.,positive,delivery,delivery|quality|price_value|packaging,False,,17,104
REV00722,2022-11-21,2022,11,Q4,Ebuyer,Electronics,4,Exceptional service from start to finish. The product exceeded my expectations completely. Highly recommended.,positive,customer_service,customer_service,False,,14,110
REV00723,2024-05-29,2024,5,Q2,Boots,Health & Beauty,5,"Excellent in every way. Quick despatch, secure packaging, perfect item. Have already recommended to friends.",positive,packaging,packaging,False,,15,108
REV00724,2022-03-19,2022,3,Q1,Superdrug,Health & Beauty,1,"Sent defective item, customer service blamed me entirely, took six weeks to resolve. Never shopping here again.",negative,delivery,delivery|customer_service|quality,False,,17,111
REV00725,2022-01-29,2022,1,Q1,WHSmith,Books & Media,3,"Product is fine, mostly matches description. Had to contact support once, they were fairly helpful.",neutral,customer_service,customer_service|product_accuracy,False,,15,99
REV00726,2023-05-25,2023,5,Q2,Argos,Home & Kitchen,4,"Absolutely brilliant product, arrived next day and works perfectly. Would definitely recommend to anyone.",positive,delivery,delivery,True,health_risk,14,105
REV00727,2024-02-25,2024,2,Q1,Marks & Spencer,Clothing & Fashion,4,"Perfect item, exactly what I needed. Very happy with my purchase and will be ordering again soon.",positive,product_accuracy,product_accuracy,True,health_risk,17,97
REV00728,2022-04-04,2022,4,Q2,Foyles,Books & Media,4,Superb quality and great value. Delivery was prompt and the item was well packaged. Very pleased indeed.,positive,delivery,delivery|quality|price_value|packaging,False,,17,104
REV00729,2024-06-07,2024,6,Q2,Wayfair UK,Home & Kitchen,1,Complete con. Item looks nothing like pictures. Cheap knock-off quality. Refused refund citing wear and tear.,negative,returns_refunds,returns_refunds|quality|product_accuracy|price_value,False,,16,109
REV00730,2023-01-21,2023,1,Q1,Sports Direct,Sports & Outdoors,5,"Five star experience. Product is exactly as shown, delivery was free and very fast. Would recommend.",positive,delivery,delivery|product_accuracy,False,,16,100
REV00731,2022-09-26,2022,9,Q3,Boohoo,Clothing & Fashion,4,"Arrived quickly, well packaged, exactly as described. Customer service was also very helpful and friendly.",positive,delivery,delivery|customer_service|product_accuracy|packaging,False,,15,106
REV00732,2022-09-10,2022,9,Q3,ASOS,Clothing & Fashion,1,Complete con. Item looks nothing like pictures. Cheap knock-off quality. Refused refund citing wear and tear.,negative,returns_refunds,returns_refunds|quality|product_accuracy|price_value,False,,16,109
REV00733,2022-04-10,2022,4,Q2,Dunelm,Home & Kitchen,5,Brilliant experience shopping here. Product quality is amazing and delivery was the very next day.,positive,delivery,delivery|quality,True,health_risk,15,98
REV00734,2022-02-10,2022,2,Q1,Waterstones,Books & Media,3,Decent enough for the price. Not quite what I expected from the description but it does the job.,neutral,price_value,price_value,False,,18,96
REV00735,2022-09-11,2022,9,Q3,TechDirect UK,Electronics,2,"Zero stars if I could. Item arrived smashed, return label never came, now ignoring all contact. Disgusting.",negative,delivery,delivery|customer_service|returns_refunds|packaging,False,,17,107
REV00736,2022-01-20,2022,1,Q1,Amazon UK,Books & Media,1,Complete rubbish. Nothing like the description. Cheap materials and it stopped working after two days.,negative,delivery,delivery|quality|product_accuracy|price_value,False,,15,102
REV00737,2024-12-01,2024,12,Q4,Robert Dyas,Home & Kitchen,3,Decent enough for the price. Not quite what I expected from the description but it does the job.,neutral,price_value,price_value,False,,18,96
REV00738,2022-08-03,2022,8,Q3,Argos,Home & Kitchen,2,Complete rubbish. Nothing like the description. Cheap materials and it stopped working after two days.,negative,delivery,delivery|quality|product_accuracy|price_value,False,,15,102
REV00739,2022-08-06,2022,8,Q3,Foyles,Books & Media,4,"Really happy with this purchase. Great value, fast delivery and excellent build quality throughout.",positive,delivery,delivery|quality|price_value,False,,14,99
REV00740,2024-12-07,2024,12,Q4,Holland & Barrett,Health & Beauty,1,Do not order from here. My parcel was lost and they refused to refund me without raising a formal dispute.,negative,delivery,delivery|returns_refunds,False,,20,106
REV00741,2023-08-28,2023,8,Q3,Marks & Spencer,Clothing & Fashion,3,Reasonably satisfied. Delivery was a day late but item is decent quality for the price paid.,neutral,delivery,delivery|quality|price_value,False,,16,92
REV00742,2024-09-11,2024,9,Q3,ASOS,Clothing & Fashion,1,Waited four weeks for item that never arrived. Tracking not updated. Phone line goes to voicemail. Terrible.,negative,delivery,delivery|customer_service,False,,17,108
REV00743,2022-08-15,2022,8,Q3,IKEA UK,Home & Kitchen,4,"Absolutely brilliant product, arrived next day and works perfectly. Would definitely recommend to anyone.",positive,delivery,delivery,True,health_risk,14,105
REV00744,2022-06-03,2022,6,Q2,Book Depository,Books & Media,5,Really impressed with how quickly this arrived. The product is exactly as described and great quality.,positive,delivery,delivery|quality|product_accuracy,False,,16,102
REV00745,2023-08-30,2023,8,Q3,Decathlon UK,Sports & Outdoors,5,"Arrived quickly, well packaged, exactly as described. Customer service was also very helpful and friendly.",positive,delivery,delivery|customer_service|product_accuracy|packaging,False,,15,106
REV00746,2022-03-22,2022,3,Q1,Robert Dyas,Home & Kitchen,4,Outstanding customer service when I had a query. They resolved everything within hours. Absolutely brilliant.,positive,customer_service,customer_service,True,health_risk,15,109
REV00747,2024-05-22,2024,5,Q2,Wayfair UK,Home & Kitchen,3,"Product is fine, mostly matches description. Had to contact support once, they were fairly helpful.",neutral,customer_service,customer_service|product_accuracy,False,,15,99
REV00748,2022-10-11,2022,10,Q4,Decathlon UK,Sports & Outdoors,4,Fantastic quality for the price. Delivery was super fast and packaging was excellent. Five stars from me.,positive,delivery,delivery|quality|price_value|packaging,False,,17,105
